commodity,value,zscore,cdf
BARLEY,5.78,-0.6652937102814108,0.18795620437956204
BARLEY,4.63,-0.7471362935687437,0.11131386861313869
BARLEY,4.05,-0.7884134225310505,0.08029197080291971
BARLEY,10.62,-0.32084318583733246,0.49635036496350365
BARLEY,4.33,-0.7684865326871783,0.10401459854014598
BARLEY,4.63,-0.7471362935687437,0.11313868613138686
BARLEY,25.24,0.7196251338677144,0.8521897810218978
BARLEY,46.28,2.2169885707072625,0.9653284671532847
BARLEY,29.55,1.0263569025358918,0.8996350364963503
BARLEY,48.59,2.3813854119192093,0.968978102189781
BARLEY,50.09,2.488136607511382,0.9726277372262774
BARLEY,8.33,-0.48381667777471665,0.3777372262773723
BARLEY,18.54,0.2428031268893414,0.7335766423357665
BARLEY,29.82,1.045572117742483,0.9051094890510949
BARLEY,25.65,0.7488037939962418,0.8576642335766423
BARLEY,23.14,0.5701734600386723,0.8138686131386861
BARLEY,18.93,0.27055843774330646,0.7390510948905109
BARLEY,18.93,0.27055843774330646,0.7408759124087592
BARLEY,19.83,0.33460915509861017,0.7554744525547445
BARLEY,8.68,-0.4589080654698763,0.39416058394160586
BARLEY,8.68,-0.4589080654698763,0.395985401459854
BARLEY,11.27,-0.27458433441405744,0.5255474452554745
BARLEY,10.68,-0.3165731380136455,0.4981751824817518
BARLEY,15.87,0.052785998735273315,0.6587591240875912
BARLEY,15.87,0.052785998735273315,0.6605839416058394
BARLEY,13.22,-0.13580778014423237,0.5948905109489051
BARLEY,12.6,-0.179931607655664,0.572992700729927
BARLEY,11.57,-0.2532340952956228,0.5401459854014599
BARLEY,10.74,-0.31230309018995855,0.5109489051094891
BARLEY,9.92,-0.3706604104470132,0.46167883211678834
BARLEY,21.36,0.44349537460262684,0.791970802919708
BARLEY,25.24,0.7196251338677144,0.8540145985401459
BARLEY,30.22,1.074039103233729,0.906934306569343
BARLEY,23.14,0.5701734600386723,0.8156934306569343
BARLEY,23.14,0.5701734600386723,0.8175182481751825
BARLEY,8.41,-0.4781232806764674,0.3795620437956204
BARLEY,8.41,-0.4781232806764674,0.3813868613138686
BARLEY,13.88,-0.0888372540836762,0.6131386861313869
BARLEY,12.83,-0.1635630909981974,0.583941605839416
BARLEY,21.36,0.44349537460262684,0.7937956204379562
BARLEY,21.36,0.44349537460262684,0.7956204379562044
BARLEY,21.36,0.44349537460262684,0.7974452554744526
BARLEY,8.03,-0.5051669168931513,0.3521897810218978
BARLEY,7.21,-0.5635242371502059,0.29014598540145986
BARLEY,7.12,-0.5699293088857362,0.2864963503649635
BARLEY,9.26,-0.4176309365075694,0.43613138686131386
BARLEY,6.04,-0.6467901697121009,0.1989051094890511
BARLEY,5.79,-0.6645820356441298,0.1897810218978102
BARLEY,5.65,-0.6745454805660659,0.18613138686131386
BARLEY,11.57,-0.2532340952956228,0.541970802919708
BARLEY,11.57,-0.2532340952956228,0.5437956204379562
BARLEY,16.33,0.08552303205020632,0.6806569343065694
BARLEY,37.49,1.5914265645371282,0.9562043795620438
BARLEY,17.92,0.19867929937791004,0.7116788321167883
BARLEY,18.92,0.2698467631060254,0.7372262773722628
BARLEY,21.42,0.4477654224263139,0.8065693430656934
BARLEY,23.14,0.5701734600386723,0.8193430656934306
BARLEY,14.61,-0.03688500556215206,0.6295620437956204
BARLEY,26.65,0.8199712577243572,0.8704379562043796
BARLEY,67.41,3.72075707928234,0.9872262773722628
BARLEY,64.71,3.5286049272164286,0.9854014598540146
BARLEY,61.7,3.3143908613948017,0.9817518248175182
BARLEY,69.42,3.8638036813758525,0.9890510948905109
BARLEY,85.21,4.987537933642794,0.9963503649635036
BARLEY,61.7,3.3143908613948017,0.9835766423357665
BARLEY,92.56,5.510618792044443,0.9981751824817519
BARLEY,80.99,4.687211236710146,0.9945255474452555
BARLEY,59.5,3.157822441192948,0.9781021897810219
BARLEY,57.45,3.0119291405503112,0.9762773722627737
BARLEY,60.46,3.2261432063719386,0.9799270072992701
BARLEY,14.88,-0.01766979035556081,0.6368613138686131
BARLEY,5.55,-0.6816622269388773,0.17335766423357665
BARLEY,5.55,-0.6816622269388773,0.17518248175182483
BARLEY,3.97,-0.7941068196292997,0.06934306569343066
BARLEY,3.97,-0.7941068196292997,0.07116788321167883
BARLEY,3.86,-0.8019352406393925,0.058394160583941604
BARLEY,3.98,-0.7933951449920186,0.07846715328467153
BARLEY,4.63,-0.7471362935687437,0.11496350364963503
BARLEY,4.63,-0.7471362935687437,0.11678832116788321
BARLEY,4.63,-0.7471362935687437,0.11861313868613138
BARLEY,9.07,-0.43115275461591124,0.4251824817518248
BARLEY,8.17,-0.4952034719712151,0.35766423357664234
BARLEY,9.29,-0.41549591259572594,0.4543795620437956
BARLEY,9.83,-0.3770654821825436,0.45985401459854014
BARLEY,9.92,-0.3706604104470132,0.4635036496350365
BARLEY,7.5,-0.5428856726690524,0.3175182481751825
BARLEY,7.39,-0.5507140936791451,0.31204379562043794
BARLEY,6.31,-0.6275749545055098,0.20985401459854014
BARLEY,7.31,-0.5564074907773944,0.2937956204379562
BARLEY,7.31,-0.5564074907773944,0.2956204379562044
BARLEY,7.31,-0.5564074907773944,0.29744525547445255
BARLEY,7.05,-0.5749110313467043,0.28284671532846717
BARLEY,6.94,-0.5827394523567969,0.24817518248175183
BARLEY,6.94,-0.5827394523567969,0.25
BARLEY,6.94,-0.5827394523567969,0.2518248175182482
BARLEY,6.94,-0.5827394523567969,0.25364963503649635
BARLEY,6.94,-0.5827394523567969,0.25547445255474455
BARLEY,6.94,-0.5827394523567969,0.2572992700729927
BARLEY,6.94,-0.5827394523567969,0.2591240875912409
BARLEY,6.97,-0.5806044284449536,0.2773722627737226
BARLEY,7.75,-0.5250938067370235,0.34306569343065696
BARLEY,9.13,-0.4268827067922243,0.42883211678832117
BARLEY,11.24,-0.2767193583259009,0.5237226277372263
BARLEY,9.12,-0.42759438142950557,0.42700729927007297
BARLEY,9.92,-0.3706604104470132,0.4653284671532847
BARLEY,10.04,-0.3621203147996394,0.47992700729927007
BARLEY,11.4,-0.26533256412940237,0.5291970802919708
BARLEY,13.73,-0.09951237364289353,0.6094890510948905
BARLEY,13.22,-0.13580778014423237,0.5967153284671532
BARLEY,23.14,0.5701734600386723,0.8211678832116789
BARLEY,25.78,0.7580555642808969,0.8594890510948905
BARLEY,26.71,0.8242413055480442,0.8722627737226277
BARLEY,27.96,0.9132006352081885,0.8868613138686131
BARLEY,30.85,1.1188746053824419,0.9124087591240876
BARLEY,4.63,-0.7471362935687437,0.12043795620437957
BARLEY,4.63,-0.7471362935687437,0.12226277372262774
BARLEY,10.68,-0.3165731380136455,0.5
BARLEY,26.11,0.7815408273111749,0.864963503649635
BARLEY,12.09,-0.21622701415700282,0.5602189781021898
BARLEY,5.34,-0.6966073943217816,0.16058394160583941
BARLEY,5.34,-0.6966073943217816,0.1624087591240876
BARLEY,4.21,-0.777026628334552,0.0948905109489051
BARLEY,4.21,-0.777026628334552,0.09671532846715329
BARLEY,4.21,-0.777026628334552,0.09854014598540146
BARLEY,3.16,-0.8517524652490732,0.025547445255474453
BARLEY,3.14,-0.8531758145236354,0.023722627737226276
BARLEY,3.09,-0.8567341877100413,0.014598540145985401
BARLEY,3.09,-0.8567341877100413,0.016423357664233577
BARLEY,3.09,-0.8567341877100413,0.01824817518248175
BARLEY,8.68,-0.4589080654698763,0.3978102189781022
BARLEY,8.68,-0.4589080654698763,0.39963503649635035
BARLEY,23.14,0.5701734600386723,0.822992700729927
BARLEY,23.14,0.5701734600386723,0.8248175182481752
BARLEY,23.14,0.5701734600386723,0.8266423357664233
BARLEY,23.14,0.5701734600386723,0.8284671532846716
BARLEY,8.17,-0.4952034719712151,0.3594890510948905
BARLEY,8.17,-0.4952034719712151,0.3613138686131387
BARLEY,8.41,-0.4781232806764674,0.38321167883211676
BARLEY,11.03,-0.29166452570880513,0.5145985401459854
BARLEY,11.55,-0.2546574445701851,0.5383211678832117
BARLEY,11.33,-0.2703142865903705,0.5273722627737226
BARLEY,12.43,-0.1920300764894436,0.5675182481751825
BARLEY,14.29,-0.059658593955149004,0.6259124087591241
BARLEY,13.52,-0.11445754102579782,0.6040145985401459
BARLEY,9.37,-0.4098025154974767,0.4562043795620438
BARLEY,13.38,-0.12442098594773389,0.5985401459854015
BARLEY,15.68,0.039264180626931426,0.6496350364963503
BARLEY,16.83,0.12110676391426402,0.6952554744525548
BARLEY,18.51,0.2406681029774981,0.7171532846715328
BARLEY,17.55,0.17234733779850728,0.7098540145985401
BARLEY,4.96,-0.7236510305384655,0.14963503649635038
BARLEY,4.96,-0.7236510305384655,0.15145985401459855
BARLEY,9.26,-0.4176309365075694,0.43795620437956206
BARLEY,9.26,-0.4176309365075694,0.4397810218978102
BARLEY,23.14,0.5701734600386723,0.8302919708029197
BARLEY,23.14,0.5701734600386723,0.8321167883211679
BARLEY,34.71,1.3935810153729673,0.9324817518248175
BARLEY,34.71,1.3935810153729673,0.9343065693430657
BARLEY,34.71,1.3935810153729673,0.9361313868613139
BARLEY,34.71,1.3935810153729673,0.9379562043795621
BARLEY,19.83,0.33460915509861017,0.7572992700729927
BARLEY,19.83,0.33460915509861017,0.7591240875912408
BARLEY,19.83,0.33460915509861017,0.7609489051094891
BARLEY,19.83,0.33460915509861017,0.7627737226277372
BARLEY,11.57,-0.2532340952956228,0.5456204379562044
BARLEY,11.57,-0.2532340952956228,0.5474452554744526
BARLEY,11.42,-0.2639092148548401,0.531021897810219
BARLEY,9.18,-0.4233243336058186,0.4324817518248175
BARLEY,8.45,-0.47527658212734286,0.3886861313868613
BARLEY,6.94,-0.5827394523567969,0.26094890510948904
BARLEY,7.71,-0.5279405052861482,0.3248175182481752
BARLEY,7.71,-0.5279405052861482,0.3266423357664234
BARLEY,3.48,-0.8289788768560763,0.043795620437956206
BARLEY,3.52,-0.8261321783069517,0.04562043795620438
BARLEY,4.63,-0.7471362935687437,0.12408759124087591
BARLEY,4.63,-0.7471362935687437,0.1259124087591241
BARLEY,7.54,-0.5400389741199279,0.32299270072992703
BARLEY,7.71,-0.5279405052861482,0.3284671532846715
BARLEY,18.51,0.2406681029774981,0.718978102189781
BARLEY,18.51,0.2406681029774981,0.7208029197080292
BARLEY,5.55,-0.6816622269388773,0.177007299270073
BARLEY,5.94,-0.6539069160849124,0.19708029197080293
BARLEY,6.31,-0.6275749545055098,0.2116788321167883
BARLEY,4.09,-0.785566723981926,0.09124087591240876
BARLEY,3.74,-0.8104753362867663,0.05474452554744526
BARLEY,3.7,-0.8133220348358909,0.04744525547445255
BARLEY,3.97,-0.7941068196292997,0.072992700729927
BARLEY,3.97,-0.7941068196292997,0.07481751824817519
BARLEY,3.23,-0.8467707427881052,0.02737226277372263
BARLEY,3.23,-0.8467707427881052,0.029197080291970802
BARLEY,4.08,-0.786278398619207,0.08576642335766424
BARLEY,4.08,-0.786278398619207,0.08759124087591241
BARLEY,3.7,-0.8133220348358909,0.04927007299270073
BARLEY,3.7,-0.8133220348358909,0.051094890510948905
BARLEY,13.88,-0.0888372540836762,0.614963503649635
BARLEY,14.58,-0.03902002947399548,0.6277372262773723
BARLEY,18.51,0.2406681029774981,0.7226277372262774
BARLEY,17.35,0.15811384505288426,0.7025547445255474
BARLEY,18.07,0.20935441893712725,0.7135036496350365
BARLEY,20.95,0.4143167144740995,0.7883211678832117
BARLEY,18.51,0.2406681029774981,0.7244525547445255
BARLEY,6.74,-0.5969729451024202,0.24087591240875914
BARLEY,6.17,-0.637538399427446,0.20255474452554745
BARLEY,23.14,0.5701734600386723,0.833941605839416
BARLEY,23.14,0.5701734600386723,0.8357664233576643
BARLEY,27.77,0.8996788170998464,0.8777372262773723
BARLEY,27.77,0.8996788170998464,0.8795620437956204
BARLEY,20.44,0.3780213079727608,0.7755474452554745
BARLEY,23.14,0.5701734600386723,0.8375912408759124
BARLEY,25.38,0.7295885787896507,0.8558394160583942
BARLEY,27.44,0.8761935540695686,0.8740875912408759
BARLEY,21.36,0.44349537460262684,0.7992700729927007
BARLEY,5.05,-0.7172459588029351,0.15693430656934307
BARLEY,5.05,-0.7172459588029351,0.15875912408759124
BARLEY,4.21,-0.777026628334552,0.10036496350364964
BARLEY,4.21,-0.777026628334552,0.10218978102189781
BARLEY,8.03,-0.5051669168931513,0.354014598540146
BARLEY,7.71,-0.5279405052861482,0.3302919708029197
BARLEY,6.94,-0.5827394523567969,0.26277372262773724
BARLEY,6.46,-0.6168998349462924,0.22627737226277372
BARLEY,6.17,-0.637538399427446,0.20437956204379562
BARLEY,11.42,-0.2639092148548401,0.5328467153284672
BARLEY,9.92,-0.3706604104470132,0.46715328467153283
BARLEY,7.43,-0.5478673951300205,0.31386861313868614
BARLEY,8.68,-0.4589080654698763,0.40145985401459855
BARLEY,8.96,-0.4389811756260039,0.4197080291970803
BARLEY,6.61,-0.6062247153870751,0.23175182481751824
BARLEY,6.61,-0.6062247153870751,0.23357664233576642
BARLEY,4.63,-0.7471362935687437,0.12773722627737227
BARLEY,4.84,-0.7321911261858394,0.1478102189781022
BARLEY,17.35,0.15811384505288426,0.7043795620437956
BARLEY,7.01,-0.577757729895829,0.2791970802919708
BARLEY,4.79,-0.7357494993722452,0.14233576642335766
BARLEY,3.86,-0.8019352406393925,0.060218978102189784
BARLEY,3.86,-0.8019352406393925,0.06204379562043796
BARLEY,5.34,-0.6966073943217816,0.16423357664233576
BARLEY,5.34,-0.6966073943217816,0.16605839416058393
BARLEY,3.72,-0.8118986855613286,0.05291970802919708
BARLEY,3.75,-0.8097636616494851,0.05656934306569343
BARLEY,5.79,-0.6645820356441298,0.19160583941605838
BARLEY,5.79,-0.6645820356441298,0.19343065693430658
BARLEY,5.55,-0.6816622269388773,0.17883211678832117
BARLEY,5.55,-0.6816622269388773,0.18065693430656934
BARLEY,4.79,-0.7357494993722452,0.14416058394160583
BARLEY,4.79,-0.7357494993722452,0.145985401459854
BARLEY,11.15,-0.28312443006143123,0.5218978102189781
BARLEY,9.99,-0.3656786879860451,0.4781021897810219
BARLEY,7.71,-0.5279405052861482,0.33211678832116787
BARLEY,7.71,-0.5279405052861482,0.33394160583941607
BARLEY,7.71,-0.5279405052861482,0.3357664233576642
BARLEY,15.43,0.02147231469490258,0.6423357664233577
BARLEY,15.43,0.02147231469490258,0.6441605839416058
BARLEY,16.33,0.08552303205020632,0.6824817518248175
BARLEY,15.89,0.05420934800983572,0.6642335766423357
BARLEY,6.94,-0.5827394523567969,0.2645985401459854
BARLEY,6.94,-0.5827394523567969,0.2664233576642336
BARLEY,8.17,-0.4952034719712151,0.36313868613138683
BARLEY,8.17,-0.4952034719712151,0.36496350364963503
BARLEY,7.31,-0.5564074907773944,0.29927007299270075
BARLEY,7.31,-0.5564074907773944,0.3010948905109489
BARLEY,4.63,-0.7471362935687437,0.12956204379562045
BARLEY,4.63,-0.7471362935687437,0.13138686131386862
BARLEY,2.89,-0.8709676804556643,0.010948905109489052
BARLEY,2.89,-0.8709676804556643,0.012773722627737226
BARLEY,3.09,-0.8567341877100413,0.020072992700729927
BARLEY,3.09,-0.8567341877100413,0.021897810218978103
BARLEY,2.14,-0.9243432782517509,0.0018248175182481751
BARLEY,2.14,-0.9243432782517509,0.0036496350364963502
BARLEY,5.34,-0.6966073943217816,0.1678832116788321
BARLEY,6.65,-0.6033780168379504,0.2354014598540146
BARLEY,9.92,-0.3706604104470132,0.46897810218978103
BARLEY,9.92,-0.3706604104470132,0.4708029197080292
BARLEY,6.31,-0.6275749545055098,0.21350364963503649
BARLEY,6.87,-0.5877211748177651,0.24635036496350365
BARLEY,8.2,-0.4930684480593717,0.3759124087591241
BARLEY,8.68,-0.4589080654698763,0.4032846715328467
BARLEY,7.71,-0.5279405052861482,0.3375912408759124
BARLEY,7.51,-0.5421739980317712,0.3193430656934307
BARLEY,4.41,-0.7627931355889289,0.10948905109489052
BARLEY,3.86,-0.8019352406393925,0.06386861313868614
BARLEY,3.91,-0.7983768674529866,0.06569343065693431
