commodity,value,zscore,cdf
BARLEY,0.17301038062283736,0.7343065526658631,0.8138686131386861
BARLEY,0.2159827213822894,1.266323848202394,0.8667883211678832
BARLEY,0.2469135802469136,1.6492620729059186,0.9197080291970803
BARLEY,0.09416195856873824,-0.24187309026684956,0.5054744525547445
BARLEY,0.23094688221709006,1.4515870253206475,0.8978102189781022
BARLEY,0.2159827213822894,1.266323848202394,0.8686131386861314
BARLEY,0.03961965134706815,-0.9171318792359593,0.1478102189781022
BARLEY,0.021607605877268798,-1.1401292665918226,0.03467153284671533
BARLEY,0.0338409475465313,-0.9886748837205839,0.10218978102189781
BARLEY,0.020580366330520683,-1.1528469635073413,0.032846715328467155
BARLEY,0.019964064683569573,-1.1604770606733543,0.029197080291970802
BARLEY,0.12004801920768307,0.07860821770557831,0.6240875912408759
BARLEY,0.05393743257820928,-0.7398711781883925,0.26824817518248173
BARLEY,0.0335345405767941,-0.9924683425941797,0.09671532846715329
BARLEY,0.038986354775828465,-0.9249723813624207,0.14416058394160583
BARLEY,0.043215211754537596,-0.8726171916459108,0.16058394160583941
BARLEY,0.05282620179609086,-0.7536287251353679,0.2572992700729927
BARLEY,0.05282620179609086,-0.7536287251353679,0.2591240875912409
BARLEY,0.05042864346949068,-0.7833115972867611,0.23357664233576642
BARLEY,0.1152073732718894,0.018678799994154453,0.5857664233576643
BARLEY,0.1152073732718894,0.018678799994154453,0.5875912408759124
BARLEY,0.08873114463176575,-0.3091090586187641,0.4762773722627737
BARLEY,0.09363295880149813,-0.24842235010545008,0.49452554744525545
BARLEY,0.06301197227473221,-0.6275242130880306,0.33941605839416056
BARLEY,0.06301197227473221,-0.6275242130880306,0.34124087591240876
BARLEY,0.075642965204236,-0.4711467251612749,0.4051094890510949
BARLEY,0.07936507936507936,-0.42506524403798873,0.42883211678832117
BARLEY,0.08643042350907519,-0.33759304175408744,0.45255474452554745
BARLEY,0.0931098696461825,-0.25489843385646854,0.4908759124087591
BARLEY,0.10080645161290323,-0.15961121769733155,0.5255474452554745
BARLEY,0.04681647940074907,-0.8280318458215922,0.19708029197080293
BARLEY,0.03961965134706815,-0.9171318792359593,0.14963503649635038
BARLEY,0.03309066843150232,-0.9979636834140811,0.0948905109489051
BARLEY,0.043215211754537596,-0.8726171916459108,0.1624087591240876
BARLEY,0.043215211754537596,-0.8726171916459108,0.16423357664233576
BARLEY,0.11890606420927467,0.06447029086378701,0.6167883211678832
BARLEY,0.11890606420927467,0.06447029086378701,0.6186131386861314
BARLEY,0.07204610951008646,-0.5156774489947376,0.38503649635036497
BARLEY,0.0779423226812159,-0.44267962458552895,0.41788321167883213
BARLEY,0.04681647940074907,-0.8280318458215922,0.1989051094890511
BARLEY,0.04681647940074907,-0.8280318458215922,0.20072992700729927
BARLEY,0.04681647940074907,-0.8280318458215922,0.20255474452554745
BARLEY,0.12453300124533002,0.13413435316921407,0.6478102189781022
BARLEY,0.13869625520110956,0.309481935646287,0.7116788321167883
BARLEY,0.1404494382022472,0.33118714561069196,0.7153284671532847
BARLEY,0.1079913606911447,-0.07065874666767015,0.5492700729927007
BARLEY,0.16556291390728478,0.6421034976173642,0.8029197080291971
BARLEY,0.17271157167530224,0.7306071607933181,0.8083941605839416
BARLEY,0.17699115044247787,0.7835903095236452,0.8156934306569343
BARLEY,0.08643042350907519,-0.33759304175408744,0.4543795620437956
BARLEY,0.08643042350907519,-0.33759304175408744,0.4562043795620438
BARLEY,0.06123698714023271,-0.6494993434668955,0.31386861313868614
BARLEY,0.026673779674579887,-1.0774077104762032,0.04562043795620438
BARLEY,0.055803571428571425,-0.7167675229832257,0.29014598540145986
BARLEY,0.05285412262156448,-0.7532830525051342,0.2645985401459854
BARLEY,0.046685340802987856,-0.8296554018320015,0.19525547445255476
BARLEY,0.043215211754537596,-0.8726171916459108,0.16605839416058393
BARLEY,0.06844626967830253,-0.5602451178213212,0.3722627737226277
BARLEY,0.0375234521575985,-0.9430837869975167,0.13138686131386862
BARLEY,0.014834594273846612,-1.2239822578929218,0.014598540145985401
BARLEY,0.015453562046051616,-1.2163191528729715,0.016423357664233577
BARLEY,0.01620745542949757,-1.2069856068781426,0.01824817518248175
BARLEY,0.014405070584845865,-1.2292999582404598,0.010948905109489052
BARLEY,0.011735711770918908,-1.2623478451347674,0.005474452554744526
BARLEY,0.01620745542949757,-1.2069856068781426,0.020072992700729927
BARLEY,0.010803802938634399,-1.2738853040647784,0.0036496350364963502
BARLEY,0.012347203358439314,-1.2547772987114991,0.0072992700729927005
BARLEY,0.01680672268907563,-1.1995664032436706,0.023722627737226276
BARLEY,0.017406440382941687,-1.1921416230260407,0.025547445255474453
BARLEY,0.016539861065167052,-1.2028702725913762,0.021897810218978103
BARLEY,0.06720430107526881,-0.5756212589774659,0.36496350364963503
BARLEY,0.1801801801801802,0.8230719608941207,0.8193430656934306
BARLEY,0.1801801801801802,0.8230719608941207,0.8211678832116789
BARLEY,0.2518891687657431,1.7108621417108285,0.9251824817518248
BARLEY,0.2518891687657431,1.7108621417108285,0.927007299270073
BARLEY,0.2590673575129534,1.7997314119588448,0.9379562043795621
BARLEY,0.25125628140703515,1.7030267058232689,0.9233576642335767
BARLEY,0.2159827213822894,1.266323848202394,0.8704379562043796
BARLEY,0.2159827213822894,1.266323848202394,0.8722627737226277
BARLEY,0.2159827213822894,1.266323848202394,0.8740875912408759
BARLEY,0.11025358324145534,-0.04265139352265227,0.5766423357664233
BARLEY,0.12239902080783353,0.10771469622197119,0.6277372262773723
BARLEY,0.10764262648008613,-0.07497623620976918,0.5474452554744526
BARLEY,0.1017293997965412,-0.14818469570896572,0.541970802919708
BARLEY,0.10080645161290323,-0.15961121769733155,0.5273722627737226
BARLEY,0.13333333333333333,0.24308650226183823,0.6843065693430657
BARLEY,0.13531799729364005,0.267657552710817,0.6897810218978102
BARLEY,0.1584786053882726,0.5543965076693649,0.7791970802919708
BARLEY,0.13679890560875513,0.2859918771348777,0.6916058394160584
BARLEY,0.13679890560875513,0.2859918771348777,0.6934306569343066
BARLEY,0.13679890560875513,0.2859918771348777,0.6952554744525548
BARLEY,0.14184397163120568,0.3484521093128749,0.7171532846715328
BARLEY,0.1440922190201729,0.37628644354825913,0.7262773722627737
BARLEY,0.1440922190201729,0.37628644354825913,0.7281021897810219
BARLEY,0.1440922190201729,0.37628644354825913,0.7299270072992701
BARLEY,0.1440922190201729,0.37628644354825913,0.7317518248175182
BARLEY,0.1440922190201729,0.37628644354825913,0.7335766423357665
BARLEY,0.1440922190201729,0.37628644354825913,0.7354014598540146
BARLEY,0.1440922190201729,0.37628644354825913,0.7372262773722628
BARLEY,0.14347202295552366,0.36860813170427337,0.7244525547445255
BARLEY,0.12903225806451613,0.18983721697798103,0.656934306569343
BARLEY,0.10952902519167579,-0.051621754626803996,0.572992700729927
BARLEY,0.08896797153024912,-0.3061770329526102,0.4781021897810219
BARLEY,0.10964912280701755,-0.05013489104466465,0.5748175182481752
BARLEY,0.10080645161290323,-0.15961121769733155,0.5291970802919708
BARLEY,0.09960159362549802,-0.17452791240458734,0.5218978102189781
BARLEY,0.08771929824561403,-0.3216361811432787,0.4726277372262774
BARLEY,0.07283321194464676,-0.5059327597098541,0.39233576642335766
BARLEY,0.075642965204236,-0.4711467251612749,0.40693430656934304
BARLEY,0.043215211754537596,-0.8726171916459108,0.1678832116788321
BARLEY,0.038789759503491075,-0.9274063210374707,0.14233576642335766
BARLEY,0.037439161362785474,-0.9441273457123208,0.12956204379562045
BARLEY,0.035765379113018594,-0.9648495379434283,0.11496350364963503
BARLEY,0.03241491085899514,-1.0063298722185512,0.08759124087591241
BARLEY,0.2159827213822894,1.266323848202394,0.8759124087591241
BARLEY,0.2159827213822894,1.266323848202394,0.8777372262773723
BARLEY,0.09363295880149813,-0.24842235010545008,0.49635036496350365
BARLEY,0.038299502106472615,-0.9334759325566236,0.13686131386861314
BARLEY,0.0827129859387924,-0.3836166245404808,0.4416058394160584
BARLEY,0.18726591760299627,0.910796641326834,0.8321167883211679
BARLEY,0.18726591760299627,0.910796641326834,0.833941605839416
BARLEY,0.23752969121140144,1.5330852210505779,0.8996350364963503
BARLEY,0.23752969121140144,1.5330852210505779,0.9014598540145985
BARLEY,0.23752969121140144,1.5330852210505779,0.9032846715328468
BARLEY,0.3164556962025316,2.5102253763409976,0.9762773722627737
BARLEY,0.3184713375796178,2.535179941423028,0.9781021897810219
BARLEY,0.3236245954692557,2.598979638558316,0.9799270072992701
BARLEY,0.3236245954692557,2.598979638558316,0.9817518248175182
BARLEY,0.3236245954692557,2.598979638558316,0.9835766423357665
BARLEY,0.1152073732718894,0.018678799994154453,0.5894160583941606
BARLEY,0.1152073732718894,0.018678799994154453,0.5912408759124088
BARLEY,0.043215211754537596,-0.8726171916459108,0.16970802919708028
BARLEY,0.043215211754537596,-0.8726171916459108,0.17153284671532848
BARLEY,0.043215211754537596,-0.8726171916459108,0.17335766423357665
BARLEY,0.043215211754537596,-0.8726171916459108,0.17518248175182483
BARLEY,0.12239902080783353,0.10771469622197119,0.6295620437956204
BARLEY,0.12239902080783353,0.10771469622197119,0.6313868613138686
BARLEY,0.11890606420927467,0.06447029086378701,0.6204379562043796
BARLEY,0.09066183136899365,-0.2852062709577892,0.48722627737226276
BARLEY,0.08658008658008658,-0.3357401442652846,0.4635036496350365
BARLEY,0.088261253309797,-0.314926528784266,0.4744525547445255
BARLEY,0.08045052292839903,-0.41162695469165267,0.4343065693430657
BARLEY,0.06997900629811057,-0.5412691352048584,0.3759124087591241
BARLEY,0.07396449704142012,-0.4919269311459595,0.3978102189781022
BARLEY,0.10672358591248667,-0.08635438011865265,0.5456204379562044
BARLEY,0.07473841554559042,-0.48234546496846725,0.4032846715328467
BARLEY,0.06377551020408163,-0.6180712631897244,0.3521897810218978
BARLEY,0.05941770647653001,-0.6720228728213471,0.30656934306569344
BARLEY,0.05402485143165856,-0.7387888926724293,0.27007299270072993
BARLEY,0.05698005698005698,-0.7022020920507374,0.291970802919708
