commodity,value,zscore,cdf
BARLEY,0.037037037037037035,0.7223411194589223,0.898
BARLEY,0.037037037037037035,0.7223411194589223,0.9
BARLEY,0.03333333333333333,0.5602959789807039,0.848
BARLEY,0.03125,0.4691455874617061,0.83
BARLEY,0.03125,0.4691455874617061,0.832
BARLEY,0.027777777777777776,0.31722826826337625,0.776
BARLEY,0.022727272727272728,0.0962576221567148,0.698
BARLEY,0.023809523809523808,0.14360847489385647,0.712
BARLEY,0.010416666666666666,-0.4423583277282727,0.366
BARLEY,0.010416666666666666,-0.4423583277282727,0.368
BARLEY,0.013888888888888888,-0.2904410085299429,0.49
BARLEY,0.01282051282051282,-0.3371847990525059,0.462
BARLEY,0.01904761904761905,-0.06473527714956712,0.62
BARLEY,0.01904761904761905,-0.06473527714956712,0.622
BARLEY,0.015873015873015872,-0.20363111184518304,0.548
BARLEY,0.015873015873015872,-0.20363111184518304,0.55
BARLEY,0.013888888888888888,-0.2904410085299429,0.492
BARLEY,0.013888888888888888,-0.2904410085299429,0.494
BARLEY,0.013888888888888888,-0.2904410085299429,0.496
BARLEY,0.013333333333333334,-0.3147477796016756,0.48
BARLEY,0.02564102564102564,0.22374068721825022,0.754
BARLEY,0.030303030303030304,0.4277135913167071,0.812
BARLEY,0.030303030303030304,0.4277135913167071,0.814
BARLEY,0.03508771929824561,0.6370542034177548,0.884
BARLEY,0.041666666666666664,0.9248975450566954,0.922
BARLEY,0.027777777777777776,0.31722826826337625,0.778
BARLEY,0.010101010101010102,-0.45616899310993897,0.35
BARLEY,0.016666666666666666,-0.16890715317127905,0.562
BARLEY,0.016666666666666666,-0.16890715317127905,0.564
BARLEY,0.015151515151515152,-0.2351983470032775,0.53
BARLEY,0.02564102564102564,0.22374068721825022,0.756
BARLEY,0.02564102564102564,0.22374068721825022,0.758
BARLEY,0.00980392156862745,-0.4691672664103309,0.32
BARLEY,0.00980392156862745,-0.4691672664103309,0.322
BARLEY,0.009259259259259259,-0.49299743412771596,0.284
BARLEY,0.008771929824561403,-0.5143191631380079,0.26
BARLEY,0.008771929824561403,-0.5143191631380079,0.262
BARLEY,0.008333333333333333,-0.5335087192472706,0.21
BARLEY,0.008547008547008548,-0.5241599611427579,0.254
BARLEY,0.008333333333333333,-0.5335087192472706,0.212
BARLEY,0.014492753623188406,-0.26402060519110293,0.518
BARLEY,0.007246376811594203,-0.5810654452571824,0.16
BARLEY,0.006944444444444444,-0.5942756469266025,0.148
BARLEY,0.006666666666666667,-0.6064290324624688,0.134
BARLEY,0.013888888888888888,-0.2904410085299429,0.498
BARLEY,0.0196078431372549,-0.04022424749739971,0.638
BARLEY,0.038461538461538464,0.7846661734890065,0.912
BARLEY,0.027777777777777776,0.31722826826337625,0.78
BARLEY,0.020833333333333332,0.013393629866716652,0.658
BARLEY,0.020833333333333332,0.013393629866716652,0.66
BARLEY,0.021739130434782608,0.05302423487497662,0.68
BARLEY,0.022727272727272728,0.0962576221567148,0.7
BARLEY,0.022988505747126436,0.10768713833464552,0.706
BARLEY,0.022222222222222223,0.07416055754604865,0.686
BARLEY,0.022988505747126436,0.10768713833464552,0.708
BARLEY,0.02564102564102564,0.22374068721825022,0.76
BARLEY,0.02702702702702703,0.2843812803286023,0.774
BARLEY,0.027777777777777776,0.31722826826337625,0.782
BARLEY,0.016666666666666666,-0.16890715317127905,0.566
BARLEY,0.018518518518518517,-0.08788458293216987,0.596
BARLEY,0.03333333333333333,0.5602959789807039,0.85
BARLEY,0.08333333333333333,2.7479053754366527,0.976
BARLEY,0.07692307692307693,2.467442632301275,0.972
BARLEY,0.08333333333333333,2.7479053754366527,0.978
BARLEY,0.08333333333333333,2.7479053754366527,0.98
BARLEY,0.07407407407407407,2.3427925242411067,0.968
BARLEY,0.08333333333333333,2.7479053754366527,0.982
BARLEY,0.13333333333333333,4.935514771892602,0.994
BARLEY,0.07407407407407407,2.3427925242411067,0.97
BARLEY,0.1111111111111111,3.963243929023291,0.986
BARLEY,0.1111111111111111,3.963243929023291,0.988
BARLEY,0.07142857142857142,2.2270459953280937,0.966
BARLEY,0.06896551724137931,2.1192819856504608,0.964
BARLEY,0.07692307692307693,2.467442632301275,0.974
BARLEY,0.017857142857142856,-0.11682121516042317,0.592
BARLEY,0.006666666666666667,-0.6064290324624688,0.136
BARLEY,0.004761904761904762,-0.6897665332798383,0.056
BARLEY,0.004761904761904762,-0.6897665332798383,0.058
BARLEY,0.004629629629629629,-0.695553859725489,0.044
BARLEY,0.004629629629629629,-0.695553859725489,0.046
BARLEY,0.0049504950495049506,-0.6815152955751482,0.07
BARLEY,0.005555555555555556,-0.6550425746059343,0.082
BARLEY,0.005555555555555556,-0.6550425746059343,0.084
BARLEY,0.005555555555555556,-0.6550425746059343,0.086
BARLEY,0.011111111111111112,-0.4119748638886067,0.4
BARLEY,0.00980392156862745,-0.4691672664103309,0.324
BARLEY,0.011111111111111112,-0.4119748638886067,0.402
BARLEY,0.011111111111111112,-0.4119748638886067,0.404
BARLEY,0.011363636363636364,-0.4009263315832736,0.43
BARLEY,0.011904761904761904,-0.3772509052147028,0.434
BARLEY,0.008333333333333333,-0.5335087192472706,0.214
BARLEY,0.008333333333333333,-0.5335087192472706,0.216
BARLEY,0.008333333333333333,-0.5335087192472706,0.218
BARLEY,0.005555555555555556,-0.6550425746059343,0.088
BARLEY,0.01282051282051282,-0.3371847990525059,0.464
BARLEY,0.03333333333333333,0.5602959789807039,0.852
BARLEY,0.013888888888888888,-0.2904410085299429,0.5
BARLEY,0.00641025641025641,-0.617647542187884,0.124
BARLEY,0.005050505050505051,-0.6771396392166005,0.072
BARLEY,0.005050505050505051,-0.6771396392166005,0.074
BARLEY,0.003787878787878788,-0.7323823007432659,0.018
BARLEY,0.003703703703703704,-0.7360651448450437,0.012
BARLEY,0.003703703703703704,-0.7360651448450437,0.014
BARLEY,0.010416666666666666,-0.4423583277282727,0.37
BARLEY,0.027777777777777776,0.31722826826337625,0.784
BARLEY,0.027777777777777776,0.31722826826337625,0.786
BARLEY,0.00980392156862745,-0.4691672664103309,0.326
BARLEY,0.010101010101010102,-0.45616899310993897,0.352
BARLEY,0.005952380952380952,-0.6376805952689825,0.11
BARLEY,0.011111111111111112,-0.4119748638886067,0.406
BARLEY,0.027777777777777776,0.31722826826337625,0.788
BARLEY,0.041666666666666664,0.9248975450566954,0.924
BARLEY,0.041666666666666664,0.9248975450566954,0.926
BARLEY,0.023809523809523808,0.14360847489385647,0.714
BARLEY,0.023809523809523808,0.14360847489385647,0.716
BARLEY,0.023809523809523808,0.14360847489385647,0.718
BARLEY,0.008333333333333333,-0.5335087192472706,0.22
BARLEY,0.009259259259259259,-0.49299743412771596,0.286
BARLEY,0.004166666666666667,-0.7158095022852663,0.026
BARLEY,0.004166666666666667,-0.7158095022852663,0.028
BARLEY,0.004219409282700422,-0.713501897436684,0.032
BARLEY,0.005555555555555556,-0.6550425746059343,0.09
BARLEY,0.005555555555555556,-0.6550425746059343,0.092
BARLEY,0.008771929824561403,-0.5143191631380079,0.264
BARLEY,0.009259259259259259,-0.49299743412771596,0.288
BARLEY,0.022222222222222223,0.07416055754604865,0.688
BARLEY,0.006666666666666667,-0.6064290324624688,0.138
BARLEY,0.007575757575757576,-0.5666543161632698,0.172
BARLEY,0.005050505050505051,-0.6771396392166005,0.076
BARLEY,0.004629629629629629,-0.695553859725489,0.048
BARLEY,0.0044444444444444444,-0.7036561167493999,0.034
BARLEY,0.004761904761904762,-0.6897665332798383,0.06
BARLEY,0.003875968992248062,-0.728528161566987,0.02
BARLEY,0.004901960784313725,-0.6836387758667964,0.066
BARLEY,0.0044444444444444444,-0.7036561167493999,0.036
BARLEY,0.027777777777777776,0.31722826826337625,0.79
BARLEY,0.020833333333333332,0.013393629866716652,0.662
BARLEY,0.022222222222222223,0.07416055754604865,0.69
BARLEY,0.008333333333333333,-0.5335087192472706,0.222
BARLEY,0.008333333333333333,-0.5335087192472706,0.224
BARLEY,0.007407407407407408,-0.5740200043668251,0.164
BARLEY,0.027777777777777776,0.31722826826337625,0.792
BARLEY,0.027777777777777776,0.31722826826337625,0.794
BARLEY,0.03333333333333333,0.5602959789807039,0.854
BARLEY,0.020833333333333332,0.013393629866716652,0.664
BARLEY,0.02564102564102564,0.22374068721825022,0.762
BARLEY,0.027777777777777776,0.31722826826337625,0.796
BARLEY,0.03333333333333333,0.5602959789807039,0.856
